epoch,accuracy,loss,lr,roc_auc,val_accuracy,val_loss,val_roc_auc
51,0.6723982095718384,0.8639653325080872,0.00016777217,0.9246944785118103,0.6359289884567261,0.9717274904251099,0.9075620770454407
52,0.672624409198761,0.8545599579811096,0.00016777217,0.9267959594726562,0.625,0.9963404536247253,0.9034786820411682
53,0.6803167462348938,0.8459431529045105,0.00016777217,0.9279215335845947,0.625,0.9757659435272217,0.9065542221069336
54,0.672624409198761,0.8518878817558289,0.00013421774,0.9267035126686096,0.6413934230804443,0.9745062589645386,0.907558023929596
55,0.6723982095718384,0.857046902179718,0.00013421774,0.9261069297790527,0.6352459192276001,0.969849705696106,0.907690167427063
56,0.6787330508232117,0.8340585827827454,0.00013421774,0.9303357005119324,0.6174863576889038,1.0104291439056396,0.9020490050315857
57,0.6780542731285095,0.8395722508430481,0.00013421774,0.929105818271637,0.6338797807693481,0.9897087216377258,0.905518651008606
58,0.6812217235565186,0.8455086350440979,0.00013421774,0.9279363751411438,0.6290983557701111,0.9828054904937744,0.906303882598877
59,0.6816741824150085,0.8461118340492249,0.000107374195,0.9279100894927979,0.630464494228363,0.9860222935676575,0.905644416809082
60,0.6819004416465759,0.8390392661094666,0.000107374195,0.9295858144760132,0.6222677826881409,0.9896668195724487,0.9048261642456055
61,0.6814479827880859,0.8234452605247498,0.000107374195,0.9315444827079773,0.6290983557701111,1.0076366662979126,0.9017385244369507
62,0.6843891143798828,0.8312289118766785,8.589936e-05,0.9303229451179504,0.6372950673103333,0.9709224104881287,0.9088958501815796
63,0.6796380281448364,0.8338868021965027,8.589936e-05,0.9302207827568054,0.6352459192276001,0.9654988050460815,0.9091072082519531
64,0.6825791597366333,0.8386321663856506,8.589936e-05,0.9292678833007812,0.625683069229126,0.984562337398529,0.9052325487136841
65,0.6766968369483948,0.8347980976104736,8.589936e-05,0.9295602440834045,0.6325136423110962,0.9850336313247681,0.9066216349601746
66,0.6839366555213928,0.8311045169830322,8.589936e-05,0.930601954460144,0.6284152865409851,0.9817258715629578,0.9067615270614624
67,0.6839366555213928,0.828306257724762,6.8719484e-05,0.9311342239379883,0.6277322173118591,0.9822772145271301,0.9063529372215271
68,0.6839366555213928,0.8178418874740601,6.8719484e-05,0.9325653910636902,0.6325136423110962,0.9721347689628601,0.9080079793930054
69,0.6868778467178345,0.8181519508361816,6.8719484e-05,0.9326624274253845,0.6318305730819702,0.9899897575378418,0.9061257839202881
70,0.6947963833808899,0.8107603788375854,5.4975586e-05,0.9338883757591248,0.6331967115402222,0.9878436923027039,0.9057695269584656
71,0.6900452375411987,0.8198004961013794,5.4975586e-05,0.9322528839111328,0.623633861541748,1.0059734582901,0.9029957056045532
72,0.6871040463447571,0.8074984550476074,5.4975586e-05,0.9342281818389893,0.6352459192276001,0.9725015163421631,0.9080973267555237
73,0.6830316781997681,0.8298317790031433,4.3980468e-05,0.9305506348609924,0.626366138458252,0.979899525642395,0.9070966243743896
74,0.6893665194511414,0.8257330060005188,4.3980468e-05,0.9313470721244812,0.6331967115402222,0.9731387495994568,0.9081488847732544
75,0.6929864287376404,0.8091674447059631,4.3980468e-05,0.9342532157897949,0.6366119980812073,0.9762848615646362,0.9080027937889099
76,0.6868778467178345,0.8251729607582092,3.5184374e-05,0.9315073490142822,0.6318305730819702,0.9761381149291992,0.9079238772392273
77,0.6834841370582581,0.8211377263069153,3.5184374e-05,0.9327957034111023,0.630464494228363,0.9784414768218994,0.9072722792625427
78,0.6925339102745056,0.8084146976470947,3.5184374e-05,0.9342938661575317,0.6407103538513184,0.966331958770752,0.9098188877105713
79,0.6975113153457642,0.8086241483688354,3e-05,0.9344610571861267,0.6386612057685852,0.9789656400680542,0.9073096513748169
80,0.7013574838638306,0.805609941482544,3e-05,0.9344753623008728,0.6359289884567261,0.972947359085083,0.9083882570266724
81,0.6972850561141968,0.8129289746284485,3e-05,0.9337124824523926,0.630464494228363,0.9755998849868774,0.9078827500343323
82,0.692307710647583,0.81146240234375,3e-05,0.9337586164474487,0.6277322173118591,0.9937026500701904,0.9050336480140686
83,0.6900452375411987,0.8071954250335693,3e-05,0.9343125224113464,0.6372950673103333,0.9714167714118958,0.9089176654815674
